id,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
68895,1,1,1,9500,1,1,142.0,1,37,1,5,5,136.7,0,0,0,1,0,1,18,0,0,7,8,7,13.78,0,0,7,9,7,13.4,0,13.9,-0.3,0.79,Graduate
68896,1,1,1,9238,1,1,124.0,1,37,37,9,9,121.9,0,0,0,1,0,1,19,0,0,6,10,6,11.666666666666666,0,0,6,9,6,11.5,0,9.4,-0.8,-3.12,Graduate
68897,1,1,1,9773,1,1,148.0,1,3,19,2,7,141.4,1,0,0,1,0,0,18,0,0,6,6,6,12.166666666666666,0,0,6,6,6,13.666666666666666,0,8.9,1.4,3.51,Graduate
68898,2,39,1,171,1,1,133.1,1,37,37,5,5,110.5,0,0,0,1,1,0,37,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Dropout
68899,1,1,1,9500,1,1,152.0,1,1,1,5,7,141.0,1,0,0,1,0,1,18,0,0,7,8,7,15.135714285714286,0,0,8,8,8,15.287499999999998,0,12.4,0.5,1.79,Graduate
68900,2,39,1,9991,0,1,120.0,1,37,37,9,9,110.0,0,0,0,1,0,0,34,0,0,5,8,4,11.5,0,0,5,8,4,11.75,0,9.4,-0.8,-3.12,Dropout
68901,1,1,2,9147,1,1,130.0,1,37,37,9,9,118.8,1,0,0,1,1,1,18,0,0,5,8,5,10.666666666666666,0,0,5,11,2,12.5,0,15.5,2.8,-4.06,Dropout
68902,1,39,1,9991,0,19,133.1,1,19,37,9,6,110.0,0,0,0,1,1,0,42,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,16.2,0.3,-0.92,Dropout
68903,1,39,1,9130,1,1,140.0,1,37,37,9,9,140.0,1,0,1,0,1,0,27,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,Dropout
68904,1,1,1,9238,1,1,145.0,1,37,37,9,9,129.3,1,0,0,1,0,0,18,0,0,6,6,4,11.25,0,0,6,10,4,11.142857142857142,0,10.8,1.4,1.74,Dropout
68905,1,39,1,9991,0,1,120.0,1,37,37,9,9,113.9,0,0,0,1,1,0,30,0,0,5,7,5,12.0,0,0,5,5,5,11.6,0,7.6,2.6,0.32,Graduate
68906,1,1,2,9773,1,1,127.0,1,37,37,9,9,121.2,1,0,0,1,1,0,19,0,0,6,13,4,12.0,0,0,6,9,4,12.0,0,15.5,2.8,-4.06,Dropout
68907,1,1,1,9773,1,1,141.0,1,1,38,4,7,126.4,1,0,0,1,0,1,18,0,0,6,8,6,12.714285714285714,0,0,6,8,6,13.666666666666666,0,13.9,-0.3,0.79,Graduate
68908,2,39,1,9003,1,1,120.0,1,19,19,9,9,116.1,0,0,0,1,0,0,30,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,12.7,3.7,-1.7,Enrolled
68909,1,1,5,9119,1,1,128.0,1,37,19,9,4,120.3,1,0,0,1,1,0,20,0,0,5,9,2,10.5,0,0,5,10,3,13.666666666666666,3,7.6,2.6,0.32,Enrolled
68910,2,7,1,9991,0,3,140.0,1,37,37,9,9,140.0,0,0,0,1,1,0,33,0,0,5,5,5,13.8,0,0,5,5,5,13.8,0,9.4,-0.8,-3.12,Graduate
68911,1,1,3,9500,1,1,138.0,1,1,1,9,8,126.2,1,0,0,1,0,0,18,0,0,8,8,8,13.31,0,0,8,8,8,13.31,0,9.4,-0.8,-3.12,Graduate
68912,1,1,1,9773,1,1,124.0,1,38,1,9,8,118.7,1,0,0,1,1,0,18,0,0,6,8,5,11.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,Dropout
68913,1,17,1,9500,1,1,131.0,1,3,19,5,5,127.2,1,0,0,1,0,1,19,0,0,7,7,7,13.801428571428572,0,0,8,8,8,14.575,0,11.1,0.6,2.02,Graduate
68914,1,1,1,9147,1,1,126.0,1,38,38,9,7,116.9,1,0,0,1,1,0,19,0,0,5,9,3,10.666666666666666,0,0,5,10,4,11.75,0,7.6,2.6,0.32,Enrolled
68915,1,1,1,171,1,1,170.0,1,1,37,3,3,176.7,1,0,0,1,0,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Graduate
68916,1,1,1,9773,1,1,117.0,1,1,37,9,9,110.4,1,0,0,1,0,0,19,0,0,6,8,5,11.833333333333334,0,0,6,10,6,11.5,0,16.2,0.3,-0.92,Graduate
68917,1,1,5,9238,1,1,111.0,1,19,19,9,9,111.4,1,0,0,1,0,0,18,0,0,6,8,6,12.285714285714286,0,0,6,10,5,11.8,0,11.1,0.6,2.02,Graduate
68918,1,39,1,9003,1,1,150.0,105,1,1,5,6,150.0,1,0,1,1,0,0,24,1,0,6,10,5,13.666666666666666,0,0,6,12,5,14.166666666666666,0,13.9,-0.3,0.79,Enrolled
68919,1,43,1,9130,1,1,133.1,1,37,37,9,9,156.4,0,0,1,1,1,0,29,0,0,5,8,5,11.571428571428571,1,0,5,11,5,10.0,10,16.2,0.3,-0.92,Dropout
68920,1,39,1,8014,0,12,133.1,1,34,37,0,0,135.0,0,0,0,1,0,0,28,0,0,6,12,0,0.0,0,0,6,12,0,0.0,0,7.6,2.6,0.32,Dropout
68921,1,39,1,9991,0,1,130.0,1,37,37,9,9,130.0,0,0,0,1,0,0,25,0,0,5,11,3,10.666666666666666,0,0,5,7,4,11.0,0,9.4,-0.8,-3.12,Enrolled
68922,1,17,1,9500,1,1,136.0,1,1,38,4,7,120.5,1,0,0,1,0,1,18,0,0,8,8,8,13.937142857142858,0,0,8,8,7,13.937142857142858,0,9.4,-0.8,-3.12,Graduate
68923,1,17,2,9085,1,1,132.0,1,3,1,4,8,123.7,1,0,0,1,0,0,20,0,0,6,8,6,16.428571428571427,0,0,6,8,6,15.375,0,13.9,-0.3,0.79,Graduate
68924,1,1,3,9500,1,1,131.0,1,19,19,9,7,126.0,1,0,0,1,0,1,18,0,0,8,8,7,13.314285714285717,0,0,8,8,7,13.314285714285717,0,12.7,3.7,-1.7,Graduate
68925,2,39,1,8014,0,19,133.1,1,1,1,4,7,130.0,0,0,0,1,0,0,31,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,Dropout
68926,1,1,2,9773,1,1,145.0,1,1,37,5,5,134.9,1,0,0,1,0,1,18,0,0,6,6,6,14.166666666666666,0,0,6,8,6,12.285714285714286,0,10.8,1.4,1.74,Graduate
68927,1,44,1,9085,1,39,140.0,1,19,37,4,9,140.0,1,0,0,1,0,0,22,0,2,6,15,5,13.4,0,1,6,12,5,12.166666666666666,0,12.4,0.5,1.79,Graduate
68928,1,1,3,9500,1,1,153.0,1,12,37,1,9,131.8,1,0,0,1,0,0,18,0,0,7,8,6,14.716666666666669,0,0,7,7,6,14.716666666666669,0,7.6,2.6,0.32,Graduate
68929,1,1,1,9670,1,1,133.1,1,1,1,4,10,105.0,0,0,0,1,1,0,20,0,0,6,6,4,12.25,0,0,6,8,4,11.0,0,10.8,1.4,1.74,Enrolled
68930,1,1,1,9147,1,1,131.0,1,38,19,9,5,118.8,0,0,0,1,0,1,19,0,0,5,5,5,12.4,0,0,5,8,3,10.333333333333334,0,8.9,1.4,3.51,Graduate
68931,1,1,1,9773,1,1,132.0,1,1,19,5,7,120.3,0,0,0,1,0,0,18,0,0,6,7,6,12.666666666666666,0,0,6,10,4,12.8,0,12.4,0.5,1.79,Enrolled
68932,1,17,1,9254,1,1,122.0,1,19,1,7,7,116.5,0,0,0,1,1,0,18,0,0,6,8,5,12.6,0,0,6,9,4,11.5,0,16.2,0.3,-0.92,Enrolled
68933,2,39,1,9991,0,1,130.0,1,37,37,9,9,150.0,0,0,0,1,0,0,39,0,0,5,10,5,10.8,0,0,5,6,5,11.6,0,15.5,2.8,-4.06,Graduate
68934,1,1,1,9670,1,1,127.0,1,2,37,2,8,121.8,1,0,0,1,0,0,20,0,0,6,8,2,10.5,0,0,6,6,4,12.25,0,12.7,3.7,-1.7,Enrolled
68935,1,39,1,9130,1,1,133.1,1,37,37,9,9,120.0,1,0,0,0,1,0,28,0,0,5,11,2,11.0,0,0,5,6,0,0.0,0,12.7,3.7,-1.7,Dropout
68936,1,39,1,9991,0,1,130.0,1,19,3,4,2,130.0,0,0,0,1,0,1,27,0,0,5,11,2,10.0,0,0,5,7,0,0.0,0,12.7,3.7,-1.7,Enrolled
68937,1,1,6,9500,1,1,145.0,1,37,37,9,9,127.5,1,0,0,1,0,0,19,0,0,8,8,6,13.416666666666666,0,0,8,8,6,13.416666666666666,0,7.6,2.6,0.32,Enrolled
68938,2,39,1,8014,0,1,120.0,1,37,37,9,8,110.0,0,0,0,1,0,0,36,0,0,6,12,4,10.5,0,0,6,10,2,11.0,0,9.4,-0.8,-3.12,Enrolled
68939,1,1,1,9853,1,1,132.0,1,19,19,194,175,135.9,1,0,0,1,0,1,19,0,0,7,8,7,12.142857142857142,0,0,7,8,7,12.857142857142858,0,8.9,1.4,3.51,Graduate
68940,1,51,1,9500,1,1,118.0,1,19,19,3,10,110.0,0,0,1,1,0,0,20,0,0,7,7,7,12.457142857142856,0,0,8,8,8,13.5625,0,11.1,0.6,2.02,Graduate
68941,1,1,1,9773,1,1,160.0,1,1,38,5,9,146.5,1,0,0,1,0,0,19,0,0,6,6,6,13.5,0,0,6,6,6,14.166666666666666,0,12.7,3.7,-1.7,Graduate
68942,1,39,1,9119,1,1,130.0,1,19,38,5,7,114.8,0,0,0,1,1,0,29,0,0,5,11,4,11.5,0,0,5,9,3,11.333333333333334,0,8.9,1.4,3.51,Enrolled
68943,1,1,4,9147,1,1,135.0,1,38,37,5,5,121.0,1,0,0,1,0,0,20,0,0,5,8,3,12.0,0,0,5,11,3,12.833333333333334,0,10.8,1.4,1.74,Enrolled
68944,1,1,1,9670,1,1,122.0,1,37,19,9,8,119.6,1,0,0,1,1,1,19,0,0,6,10,4,13.0,0,0,6,6,5,13.8,0,12.4,0.5,1.79,Graduate
68945,1,17,2,9147,1,1,122.0,1,19,1,9,9,112.9,1,0,0,1,1,0,20,0,0,5,9,2,10.0,1,0,5,13,2,11.0,0,9.4,-0.8,-3.12,Enrolled
68946,1,17,2,9773,1,1,133.1,1,1,1,4,3,101.0,0,0,0,1,1,0,19,0,0,4,4,0,0.0,0,0,5,8,0,0.0,0,15.5,2.8,-4.06,Enrolled
68947,1,1,6,9500,1,1,125.0,1,38,38,7,7,126.5,1,0,0,1,0,1,20,0,0,8,8,8,13.25375,0,0,8,8,8,13.25375,0,9.4,-0.8,-3.12,Graduate
68948,1,1,1,9500,1,1,143.0,1,37,37,9,8,130.2,0,0,0,1,0,0,21,0,0,7,11,7,14.072222222222225,0,0,8,8,8,14.0475,0,15.5,2.8,-4.06,Graduate
68949,1,5,2,9070,1,1,111.0,1,19,19,9,7,110.4,1,0,0,1,1,1,19,0,0,6,6,6,14.5,0,0,6,8,6,12.0,0,12.4,0.5,1.79,Graduate
68950,1,39,1,9003,1,1,130.0,1,19,37,5,7,120.0,0,0,1,0,1,0,35,0,0,6,17,1,11.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,Dropout
68951,1,1,1,9254,1,1,115.0,1,1,19,9,9,112.6,0,0,0,1,0,1,30,0,0,6,9,5,13.2,0,0,6,6,6,12.5,0,11.1,0.6,2.02,Graduate
68952,2,39,1,9991,0,1,130.0,1,19,19,9,9,152.1,0,0,0,1,1,0,28,0,0,5,14,1,10.0,0,0,5,11,1,10.0,0,11.1,0.6,2.02,Enrolled
68953,1,17,1,8014,0,1,133.1,1,38,19,4,3,128.2,0,0,0,1,0,1,23,0,0,6,11,6,12.333333333333334,0,0,6,11,5,10.4,0,10.8,1.4,1.74,Graduate
68954,1,17,1,9254,1,1,115.0,1,38,38,5,8,109.1,1,0,0,1,0,0,19,0,0,6,6,6,12.166666666666666,0,0,6,6,6,12.166666666666666,0,12.4,0.5,1.79,Graduate
68955,1,39,1,9147,1,1,133.1,1,37,37,9,9,95.5,0,0,0,0,1,0,29,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,12.4,0.5,1.79,Dropout
68956,1,17,1,9670,1,1,134.0,1,19,38,9,7,121.4,0,0,0,1,0,1,20,0,0,6,7,4,11.25,0,0,6,10,4,10.75,0,15.5,2.8,-4.06,Graduate
68957,4,43,1,9130,1,1,120.0,1,37,37,6,7,120.0,0,0,0,1,1,0,34,0,0,6,7,0,0.0,0,0,6,7,0,0.0,0,16.2,0.3,-0.92,Dropout
68958,1,1,1,9500,1,1,121.0,1,19,38,9,3,126.3,0,0,0,1,0,0,20,0,0,7,7,6,12.916666666666666,0,0,7,7,6,12.916666666666666,0,7.6,2.6,0.32,Graduate
68959,1,1,1,9147,1,1,137.0,1,19,37,4,3,131.1,1,0,0,1,0,0,18,0,0,5,9,3,11.666666666666666,0,0,5,13,2,11.0,0,7.6,2.6,0.32,Dropout
68960,1,39,1,9147,1,1,133.1,1,37,37,9,9,111.6,0,0,0,1,1,0,28,0,0,5,10,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout
68961,1,1,1,9238,1,1,133.0,1,19,1,4,7,119.7,1,0,0,1,0,0,18,0,0,6,9,6,13.571428571428571,0,0,6,6,6,11.833333333333334,0,8.9,1.4,3.51,Graduate
68962,1,1,1,9070,1,1,140.0,1,19,38,7,7,126.5,0,0,0,1,0,0,18,0,0,6,6,6,13.5,0,0,6,6,6,12.333333333333334,0,7.6,2.6,0.32,Graduate
68963,1,1,1,9254,1,1,133.1,41,1,1,9,9,118.0,1,0,0,1,0,1,20,1,0,6,6,6,12.666666666666666,0,0,6,7,6,12.857142857142858,0,8.9,1.4,3.51,Graduate
68964,1,42,1,8014,0,6,120.0,1,34,34,0,0,104.3,1,0,0,1,0,0,30,0,8,12,13,11,12.75,0,4,7,12,8,13.75,0,7.6,2.6,0.32,Dropout
68965,1,44,1,8014,0,39,130.0,1,37,37,9,9,126.0,0,0,0,1,0,1,20,0,3,6,7,6,12.714285714285714,0,2,6,8,6,11.833333333333334,0,13.9,-0.3,0.79,Graduate
68966,1,17,2,9147,1,1,131.0,1,19,1,5,5,123.7,1,0,0,1,0,0,20,0,0,5,7,3,12.333333333333334,0,0,5,10,2,10.5,0,9.4,-0.8,-3.12,Enrolled
68967,2,39,1,9991,0,1,130.0,1,37,37,9,9,118.5,0,0,0,1,1,0,33,0,0,5,8,5,12.0,0,0,5,8,2,11.0,0,7.6,2.6,0.32,Enrolled
68968,1,1,1,9670,1,1,133.1,1,19,19,3,3,105.0,0,0,0,1,0,0,20,0,0,6,8,6,14.0,0,0,6,6,6,13.333333333333334,0,12.4,0.5,1.79,Graduate
68969,1,17,1,8014,0,1,100.0,1,37,37,9,9,130.0,0,0,0,1,1,0,37,0,0,8,11,7,11.857142857142858,0,1,6,7,5,12.0,0,13.9,-0.3,0.79,Graduate
68970,1,7,1,9500,1,40,110.0,1,19,37,7,9,110.0,1,0,0,1,1,0,37,0,12,17,19,13,12.153846153846152,0,12,17,14,12,11.909090909090908,1,11.1,0.6,2.02,Dropout
68971,1,44,1,9003,1,39,150.0,1,19,37,6,6,150.0,0,0,0,0,1,0,23,0,5,10,15,6,13.416666666666666,0,5,9,15,5,12.8,0,9.4,-0.8,-3.12,Dropout
68972,1,1,2,9773,1,1,130.0,1,1,1,4,3,130.7,1,0,0,1,0,0,18,0,0,6,7,5,12.8,0,0,6,7,4,12.25,0,9.4,-0.8,-3.12,Enrolled
68973,1,7,1,9500,1,3,130.0,1,19,19,7,10,130.0,0,0,0,1,0,0,32,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,16.2,0.3,-0.92,Dropout
68974,1,1,2,9773,1,1,136.0,1,19,38,9,8,122.4,1,0,0,1,0,1,19,0,0,6,7,6,12.285714285714286,0,0,6,6,6,12.333333333333334,0,12.4,0.5,1.79,Graduate
68975,1,1,4,9773,1,1,132.0,1,1,19,5,5,124.0,1,0,0,1,0,1,18,0,0,6,8,6,13.857142857142858,0,0,6,7,6,13.0,0,12.4,0.5,1.79,Graduate
68976,1,1,3,9070,1,1,122.0,1,19,38,7,7,116.5,1,0,1,0,0,0,19,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,8.9,1.4,3.51,Dropout
68977,1,1,1,9147,1,1,138.0,1,19,37,9,9,123.0,1,0,0,1,0,0,19,0,0,5,10,4,12.0,0,0,5,10,2,11.5,0,10.8,1.4,1.74,Enrolled
68978,1,39,1,8014,0,1,133.1,1,34,34,0,0,97.5,1,0,0,1,1,0,48,0,0,6,11,0,0.0,0,0,6,11,0,0.0,0,7.6,2.6,0.32,Dropout
68979,2,39,1,9991,0,1,110.0,1,19,19,9,9,139.0,0,0,0,0,1,0,40,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,Dropout
68980,1,39,1,9085,1,1,133.1,1,1,1,4,7,150.0,0,0,0,1,0,0,26,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,Dropout
68981,1,1,2,9254,1,1,130.0,1,1,19,4,5,133.9,1,0,0,1,0,1,19,0,0,6,10,5,12.2,0,0,6,8,4,11.0,0,9.4,-0.8,-3.12,Graduate
68982,1,17,3,9773,1,1,126.0,1,1,19,5,5,116.9,1,0,0,1,0,0,18,0,0,6,6,6,13.666666666666666,0,0,6,6,6,13.0,0,8.9,1.4,3.51,Graduate
68983,1,39,1,9003,1,19,133.1,1,1,19,4,4,140.0,0,0,0,1,1,0,25,0,0,6,8,6,12.666666666666666,0,0,6,7,5,12.0,0,12.4,0.5,1.79,Enrolled
68984,1,17,3,9070,1,1,123.0,1,1,1,7,7,118.5,1,0,0,1,0,0,19,0,0,6,6,6,13.333333333333334,0,0,6,6,6,12.5,0,10.8,1.4,1.74,Graduate
68985,1,1,1,9238,1,1,133.1,1,1,1,9,9,110.0,1,0,0,1,0,0,19,0,0,6,8,0,0.0,0,0,6,12,0,0.0,0,9.4,-0.8,-3.12,Dropout
68986,1,43,3,171,1,1,127.0,1,1,37,5,5,120.7,0,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Enrolled
68987,1,17,1,9670,1,1,140.0,1,3,1,2,7,128.0,0,0,0,1,1,0,20,0,0,6,7,3,12.333333333333334,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Dropout
68988,1,1,4,9773,1,1,127.0,1,19,38,8,5,133.7,1,0,0,1,1,0,18,0,0,6,6,6,13.0,0,0,6,6,6,13.666666666666666,0,10.8,1.4,1.74,Graduate
68989,1,1,1,9254,1,1,115.0,1,38,37,9,9,113.9,1,0,0,1,1,0,22,0,0,6,8,5,11.0,0,0,6,10,1,10.0,0,7.6,2.6,0.32,Dropout
68990,1,39,1,9003,1,1,130.0,1,1,37,9,8,130.0,0,0,0,0,1,0,28,0,0,6,17,2,11.0,0,0,6,10,0,0.0,0,11.1,0.6,2.02,Dropout
68991,1,1,4,9147,1,1,133.0,1,1,19,9,8,120.4,1,0,0,1,0,1,19,0,0,5,7,5,12.8,0,0,5,5,5,13.2,0,8.9,1.4,3.51,Graduate
68992,1,1,3,9500,1,1,141.0,1,37,38,9,7,136.8,1,0,0,1,0,1,19,0,0,7,8,7,13.0,0,0,8,8,8,13.75,0,12.7,3.7,-1.7,Graduate
68993,1,39,1,9500,1,1,130.0,1,37,37,9,9,120.0,1,0,0,1,0,0,26,0,0,7,14,4,11.75,0,0,7,12,5,12.2,0,7.6,2.6,0.32,Enrolled
68994,1,7,1,9500,1,3,130.0,1,19,19,5,4,130.0,0,0,0,1,0,0,27,0,0,8,0,0,0.0,0,0,7,7,0,0.0,0,15.5,2.8,-4.06,Dropout
68995,1,1,1,9670,1,1,133.1,1,19,37,4,9,105.0,1,0,0,1,0,0,19,0,0,6,7,5,14.2,0,0,6,8,5,15.285714285714286,0,12.4,0.5,1.79,Graduate
68996,1,1,5,9670,1,1,125.0,1,19,19,5,5,118.4,1,0,0,1,0,0,20,0,0,5,6,4,11.75,0,0,5,9,4,12.25,0,9.4,-0.8,-3.12,Enrolled
68997,1,1,1,9085,1,1,130.0,1,3,3,1,2,122.3,0,0,0,1,0,0,19,0,0,5,5,5,13.6,0,0,5,5,5,14.6,0,10.8,1.4,1.74,Graduate
68998,1,1,3,171,1,1,141.0,1,37,37,9,9,137.6,1,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Graduate
68999,1,18,1,9500,1,1,148.0,1,1,1,9,7,127.0,0,0,0,1,1,0,20,0,0,8,8,7,12.84142857142857,0,0,8,8,7,12.84142857142857,0,10.8,1.4,1.74,Enrolled
69000,1,1,2,9500,1,1,125.0,1,1,1,4,9,118.0,0,0,0,1,1,0,20,0,0,7,8,7,14.0,0,0,8,10,8,13.25375,0,12.4,0.5,1.79,Graduate
69001,1,1,2,9500,1,1,150.0,1,38,19,9,9,131.5,1,0,0,1,0,1,19,0,0,8,8,7,13.487142857142857,0,0,8,8,7,13.487142857142857,0,10.8,1.4,1.74,Graduate
69002,1,1,2,9500,1,1,135.0,1,19,19,5,5,131.5,1,0,0,1,0,1,19,0,0,8,8,8,13.38125,0,0,8,8,8,13.38125,0,9.4,-0.8,-3.12,Graduate
69003,1,1,1,9085,1,1,120.0,1,37,37,9,9,130.2,1,0,0,1,0,0,20,0,0,6,17,4,14.2,0,0,6,13,4,12.2,0,15.5,2.8,-4.06,Enrolled
69004,1,43,1,9147,1,1,133.1,1,37,37,9,6,125.5,1,0,0,1,0,0,28,0,11,16,16,13,10.818181818181818,1,11,13,13,11,11.363636363636363,0,7.6,2.6,0.32,Graduate
69005,1,1,1,9773,1,1,135.0,1,3,19,2,10,121.4,0,0,0,1,0,0,18,0,0,6,6,6,12.333333333333334,0,0,6,7,6,11.333333333333334,0,15.5,2.8,-4.06,Enrolled
69006,1,1,1,9500,1,1,133.1,1,19,1,9,10,130.5,1,0,0,1,0,0,20,0,0,8,12,7,12.084285714285716,0,0,8,12,7,12.084285714285716,0,12.7,3.7,-1.7,Graduate
69007,2,39,1,9003,1,1,133.1,1,37,37,9,9,140.0,0,0,0,1,1,0,44,0,0,6,9,5,14.2,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,Dropout
69008,1,17,3,9070,1,1,138.0,1,37,37,5,5,134.2,1,0,0,1,0,0,20,0,0,6,6,6,15.0,0,0,6,6,6,14.5,0,11.1,0.6,2.02,Graduate
69009,1,1,2,9773,1,1,124.0,1,37,19,9,9,121.8,1,0,1,1,0,1,18,0,0,6,8,4,12.25,0,0,6,8,6,12.0,0,9.4,-0.8,-3.12,Graduate
69010,1,1,3,9773,1,1,140.0,1,1,1,4,7,133.1,1,0,1,1,0,0,18,0,0,6,6,6,14.333333333333334,0,0,6,6,6,13.5,0,11.1,0.6,2.02,Graduate
69011,1,1,1,9238,1,1,151.0,1,37,38,7,7,138.4,1,0,0,1,0,1,18,0,0,6,8,5,10.2,0,0,6,11,4,11.25,0,10.8,1.4,1.74,Enrolled
69012,1,1,2,9853,1,1,138.0,1,3,3,1,1,127.5,1,0,0,1,0,0,19,0,0,7,7,7,13.857142857142858,0,0,7,7,7,13.857142857142858,0,11.1,0.6,2.02,Graduate
69013,1,1,1,9070,1,1,132.0,1,37,37,9,9,119.9,1,0,0,1,0,1,19,0,0,6,6,6,12.666666666666666,0,0,6,8,6,13.0,0,7.6,2.6,0.32,Graduate
69014,1,39,1,9003,1,1,130.0,1,37,37,9,4,117.1,0,0,0,1,1,0,35,0,0,1,7,0,0.0,0,0,6,8,0,0.0,0,13.9,-0.3,0.79,Dropout
69015,1,1,1,9853,1,1,152.0,1,37,37,9,9,154.1,1,0,0,1,0,1,21,0,0,6,9,6,13.333333333333334,0,0,6,6,6,13.5,0,12.7,3.7,-1.7,Graduate
69016,1,1,1,171,1,1,129.0,1,1,1,7,7,117.1,1,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Dropout
69017,1,1,1,171,1,1,136.0,1,1,1,9,3,127.3,1,0,0,1,0,0,20,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,Dropout
69018,1,1,2,9500,1,1,148.0,1,1,1,4,4,131.1,1,0,0,1,0,0,18,0,0,7,8,7,14.105714285714289,0,0,8,8,8,15.6625,0,13.9,-0.3,0.79,Graduate
69019,1,1,1,9238,1,1,141.0,1,38,37,5,9,126.3,0,0,0,1,0,1,18,0,0,6,6,6,13.833333333333334,0,0,6,6,6,13.333333333333334,0,12.4,0.5,1.79,Graduate
69020,1,1,1,9254,1,1,121.0,1,37,37,9,9,121.0,0,0,0,1,1,0,19,0,0,6,10,4,13.0,0,0,6,8,5,13.0,0,11.1,0.6,2.02,Enrolled
69021,1,53,1,9003,1,42,140.0,1,19,19,3,3,140.0,0,0,0,0,1,0,22,0,0,6,12,6,14.00375,0,0,6,12,6,15.0,0,11.1,0.6,2.02,Enrolled
69022,1,1,1,9147,1,1,125.0,1,1,19,3,9,126.0,1,0,0,1,0,1,19,0,0,5,8,4,13.25,0,0,5,8,5,12.0,0,11.1,0.6,2.02,Graduate
69023,1,43,1,9500,1,1,137.0,1,37,37,9,9,131.8,1,0,0,1,0,1,18,0,0,8,8,8,13.3475,0,0,8,8,8,13.3475,0,9.4,-0.8,-3.12,Graduate
69024,1,1,6,9500,1,1,143.0,1,37,37,9,9,129.5,1,0,0,1,0,1,18,0,0,8,8,8,13.05875,0,0,8,8,8,13.05875,0,9.4,-0.8,-3.12,Graduate
69025,1,17,5,9254,1,1,118.0,1,1,19,9,7,112.4,1,0,0,1,0,1,21,0,0,6,8,6,13.875,0,0,6,6,6,14.333333333333334,0,11.1,0.6,2.02,Graduate
69026,1,1,4,171,1,1,135.0,1,1,1,9,3,149.9,1,0,0,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,11.1,0.6,2.02,Graduate
69027,1,1,4,9500,1,1,132.0,1,38,38,9,8,119.6,1,0,0,1,0,1,19,0,0,8,8,7,13.11,0,0,8,8,7,13.11,0,10.8,1.4,1.74,Graduate
69028,1,53,1,9085,1,42,140.0,1,2,1,3,5,140.0,1,0,0,0,0,0,19,0,0,7,11,7,12.125,0,5,9,9,5,11.2,0,8.9,1.4,3.51,Enrolled
69029,1,39,1,9991,0,19,133.1,1,37,37,9,9,153.0,0,0,1,0,1,0,27,0,0,5,13,0,0.0,0,0,5,5,0,0.0,0,12.4,0.5,1.79,Dropout
69030,1,1,1,9130,1,1,133.1,1,1,19,5,5,120.0,1,0,0,1,0,0,21,0,0,5,9,1,13.0,0,0,5,11,4,11.0,0,12.7,3.7,-1.7,Enrolled
69031,1,1,1,9670,1,1,130.0,1,38,37,5,5,124.0,1,0,0,1,0,0,18,0,0,6,8,5,13.5,0,0,6,7,6,13.428571428571429,0,11.1,0.6,2.02,Graduate
69032,1,1,5,9500,1,1,156.0,1,19,37,7,7,147.3,1,0,0,1,0,1,18,0,0,8,8,8,13.435,0,0,8,8,8,13.435,0,9.4,-0.8,-3.12,Graduate
